tripid,vehid,day,seqno,geom,t
2,2,2020-06-10,4,SRID=3857;POINT(476679.618455 6600178.776137),2020-06-10 22:10:26.641012+02
2,2,2020-06-10,4,SRID=3857;POINT(476679.618455 6600178.776137),2020-06-10 22:10:27.909451+02
2,2,2020-06-10,4,SRID=3857;POINT(476680.022671 6600179.152015),2020-06-10 22:10:28.075043+02
2,2,2020-06-10,4,SRID=3857;POINT(476683.606515 6600182.63857),2020-06-10 22:10:28.825043+02
2,2,2020-06-10,4,SRID=3857;POINT(476687.190359 6600186.125124),2020-06-10 22:10:29.325043+02
2,2,2020-06-10,4,SRID=3857;POINT(476690.774203 6600189.611679),2020-06-10 22:10:29.700043+02
2,2,2020-06-10,4,SRID=3857;POINT(476694.358046 6600193.098234),2020-06-10 22:10:30.000043+02
2,2,2020-06-10,4,SRID=3857;POINT(476697.94189 6600196.584788),2020-06-10 22:10:30.250043+02
2,2,2020-06-10,4,SRID=3857;POINT(476701.525734 6600200.071343),2020-06-10 22:10:30.464328+02
2,2,2020-06-10,4,SRID=3857;POINT(476705.109578 6600203.557898),2020-06-10 22:10:30.651828+02
2,2,2020-06-10,4,SRID=3857;POINT(476708.693421 6600207.044453),2020-06-10 22:10:30.818494+02
2,2,2020-06-10,4,SRID=3857;POINT(476819.792578 6600315.127649),2020-06-10 22:10:35.468494+02
2,2,2020-06-10,4,SRID=3857;POINT(476822.244453 6600317.512963),2020-06-10 22:10:43.539706+02
2,2,2020-06-10,4,SRID=3857;POINT(476825.686208 6600321.139852),2020-06-10 22:10:44.870501+02
2,2,2020-06-10,4,SRID=3857;POINT(476829.127963 6600324.76674),2020-06-10 22:10:45.575671+02
2,2,2020-06-10,4,SRID=3857;POINT(476832.569718 6600328.393629),2020-06-10 22:10:46.055341+02
2,2,2020-06-10,4,SRID=3857;POINT(476836.011474 6600332.020518),2020-06-10 22:10:46.418788+02
2,2,2020-06-10,4,SRID=3857;POINT(476839.453229 6600335.647406),2020-06-10 22:10:46.711348+02
2,2,2020-06-10,4,SRID=3857;POINT(476842.894984 6600339.274295),2020-06-10 22:10:46.95616+02
2,2,2020-06-10,4,SRID=3857;POINT(476846.336739 6600342.901183),2020-06-10 22:10:47.166622+02
2,2,2020-06-10,4,SRID=3857;POINT(476849.778494 6600346.528072),2020-06-10 22:10:47.351188+02
2,2,2020-06-10,4,SRID=3857;POINT(476853.22025 6600350.154961),2020-06-10 22:10:47.515532+02
2,2,2020-06-10,4,SRID=3857;POINT(476880.754291 6600379.17007),2020-06-10 22:10:48.715532+02
2,2,2020-06-10,4,SRID=3857;POINT(476884.02677 6600382.618576),2020-06-10 22:10:48.858154+02
2,2,2020-06-10,4,SRID=3857;POINT(476908.791537 6600407.351274),2020-06-10 22:10:49.908154+02
2,2,2020-06-10,4,SRID=3857;POINT(476909.095919 6600407.655262),2020-06-10 22:10:50.498251+02
2,2,2020-06-10,4,SRID=3857;POINT(476912.382829 6600411.42305),2020-06-10 22:10:51.729069+02
2,2,2020-06-10,4,SRID=3857;POINT(476915.669738 6600415.190838),2020-06-10 22:10:52.40514+02
2,2,2020-06-10,4,SRID=3857;POINT(476918.956647 6600418.958626),2020-06-10 22:10:52.871166+02
2,2,2020-06-10,4,SRID=3857;POINT(476922.243557 6600422.726415),2020-06-10 22:10:53.226725+02
2,2,2020-06-10,4,SRID=3857;POINT(476925.530466 6600426.494203),2020-06-10 22:10:53.514152+02
2,2,2020-06-10,4,SRID=3857;POINT(476928.817375 6600430.261991),2020-06-10 22:10:53.755359+02
2,2,2020-06-10,4,SRID=3857;POINT(476932.104285 6600434.029779),2020-06-10 22:10:53.963152+02
2,2,2020-06-10,4,SRID=3857;POINT(476934.354312 6600436.608988),2020-06-10 22:11:04.145597+02
2,2,2020-06-10,4,SRID=3857;POINT(476937.520227 6600440.478998),2020-06-10 22:11:05.50819+02
2,2,2020-06-10,4,SRID=3857;POINT(476940.686143 6600444.349008),2020-06-10 22:11:06.222189+02
2,2,2020-06-10,4,SRID=3857;POINT(476943.852058 6600448.219019),2020-06-10 22:11:06.705928+02
2,2,2020-06-10,4,SRID=3857;POINT(476947.017973 6600452.089029),2020-06-10 22:11:07.071706+02
2,2,2020-06-10,4,SRID=3857;POINT(476950.183889 6600455.959039),2020-06-10 22:11:07.365775+02
2,2,2020-06-10,4,SRID=3857;POINT(476953.349804 6600459.82905),2020-06-10 22:11:07.611642+02
2,2,2020-06-10,4,SRID=3857;POINT(476956.515719 6600463.69906),2020-06-10 22:11:07.822884+02
2,2,2020-06-10,4,SRID=3857;POINT(476959.681635 6600467.56907),2020-06-10 22:11:08.008049+02
2,2,2020-06-10,4,SRID=3857;POINT(476962.84755 6600471.439081),2020-06-10 22:11:08.172868+02
2,2,2020-06-10,4,SRID=3857;POINT(477121.143319 6600664.939596),2020-06-10 22:11:15.672868+02
2,2,2020-06-10,4,SRID=3857;POINT(477124.309234 6600668.809607),2020-06-10 22:11:16.006201+02
2,2,2020-06-10,4,SRID=3857;POINT(477127.47515 6600672.679617),2020-06-10 22:11:16.278928+02
2,2,2020-06-10,4,SRID=3857;POINT(477130.641065 6600676.549627),2020-06-10 22:11:16.509697+02
2,2,2020-06-10,4,SRID=3857;POINT(477133.80698 6600680.419638),2020-06-10 22:11:16.709697+02
2,2,2020-06-10,4,SRID=3857;POINT(477136.972896 6600684.289648),2020-06-10 22:11:16.886167+02
2,2,2020-06-10,4,SRID=3857;POINT(477140.138811 6600688.159658),2020-06-10 22:11:17.044061+02
2,2,2020-06-10,4,SRID=3857;POINT(477193.959372 6600753.949834),2020-06-10 22:11:19.594061+02
2,2,2020-06-10,4,SRID=3857;POINT(477197.125288 6600757.819844),2020-06-10 22:11:19.894061+02
2,2,2020-06-10,4,SRID=3857;POINT(477200.291203 6600761.689854),2020-06-10 22:11:20.144061+02
2,2,2020-06-10,4,SRID=3857;POINT(477203.457119 6600765.559865),2020-06-10 22:11:20.358346+02
2,2,2020-06-10,4,SRID=3857;POINT(477206.623034 6600769.429875),2020-06-10 22:11:20.545846+02
2,2,2020-06-10,4,SRID=3857;POINT(477209.788949 6600773.299885),2020-06-10 22:11:20.712512+02
2,2,2020-06-10,4,SRID=3857;POINT(477320.595987 6600908.750246),2020-06-10 22:11:25.962512+02
2,2,2020-06-10,4,SRID=3857;POINT(477320.595987 6600908.750246),2020-06-10 22:11:25.982915+02
2,2,2020-06-10,4,SRID=3857;POINT(477321.222938 6600909.51663),2020-06-10 22:11:26.279962+02
2,2,2020-06-10,4,SRID=3857;POINT(477324.33874 6600913.427101),2020-06-10 22:11:27.029962+02
2,2,2020-06-10,4,SRID=3857;POINT(477327.454541 6600917.337571),2020-06-10 22:11:27.529962+02
2,2,2020-06-10,4,SRID=3857;POINT(477330.570343 6600921.248042),2020-06-10 22:11:27.904962+02
2,2,2020-06-10,4,SRID=3857;POINT(477333.686144 6600925.158513),2020-06-10 22:11:28.204962+02
2,2,2020-06-10,4,SRID=3857;POINT(477336.801946 6600929.068984),2020-06-10 22:11:28.454962+02
2,2,2020-06-10,4,SRID=3857;POINT(477339.917747 6600932.979454),2020-06-10 22:11:28.669247+02
2,2,2020-06-10,4,SRID=3857;POINT(477343.033549 6600936.889925),2020-06-10 22:11:28.856747+02
2,2,2020-06-10,4,SRID=3857;POINT(477346.14935 6600940.800396),2020-06-10 22:11:29.023413+02
2,2,2020-06-10,4,SRID=3857;POINT(477360.251552 6600958.499291),2020-06-10 22:11:29.702317+02
2,2,2020-06-10,4,SRID=3857;POINT(477360.251552 6600958.499291),2020-06-10 22:11:32.000466+02
2,2,2020-06-10,4,SRID=3857;POINT(477363.436331 6600962.353793),2020-06-10 22:11:33.500466+02
2,2,2020-06-10,4,SRID=3857;POINT(477366.62111 6600966.208294),2020-06-10 22:11:34.250466+02
2,2,2020-06-10,4,SRID=3857;POINT(477369.80589 6600970.062795),2020-06-10 22:11:34.750466+02
2,2,2020-06-10,4,SRID=3857;POINT(477372.990669 6600973.917297),2020-06-10 22:11:35.125466+02
2,2,2020-06-10,4,SRID=3857;POINT(477376.175448 6600977.771798),2020-06-10 22:11:35.425466+02
2,2,2020-06-10,4,SRID=3857;POINT(477379.360228 6600981.626299),2020-06-10 22:11:35.675466+02
2,2,2020-06-10,4,SRID=3857;POINT(477382.545007 6600985.480801),2020-06-10 22:11:35.889751+02
2,2,2020-06-10,4,SRID=3857;POINT(477385.729786 6600989.335302),2020-06-10 22:11:36.077251+02
2,2,2020-06-10,4,SRID=3857;POINT(477388.914566 6600993.189804),2020-06-10 22:11:36.243917+02
2,2,2020-06-10,4,SRID=3857;POINT(477427.131917 6601039.44382),2020-06-10 22:11:38.043917+02
2,2,2020-06-10,4,SRID=3857;POINT(477430.316697 6601043.298321),2020-06-10 22:11:38.472488+02
2,2,2020-06-10,4,SRID=3857;POINT(477433.501476 6601047.152823),2020-06-10 22:11:38.805821+02
2,2,2020-06-10,4,SRID=3857;POINT(477436.686255 6601051.007324),2020-06-10 22:11:39.078548+02
2,2,2020-06-10,4,SRID=3857;POINT(477439.871035 6601054.861825),2020-06-10 22:11:39.309317+02
2,2,2020-06-10,4,SRID=3857;POINT(477443.055814 6601058.716327),2020-06-10 22:11:39.509317+02
2,2,2020-06-10,4,SRID=3857;POINT(477446.240593 6601062.570828),2020-06-10 22:11:39.685787+02
2,2,2020-06-10,4,SRID=3857;POINT(477449.425373 6601066.425329),2020-06-10 22:11:39.843681+02
2,2,2020-06-10,4,SRID=3857;POINT(477481.273166 6601104.970343),2020-06-10 22:11:41.343681+02
2,2,2020-06-10,4,SRID=3857;POINT(477484.395048 6601108.74872),2020-06-10 22:11:41.490718+02
2,2,2020-06-10,4,SRID=3857;POINT(477554.457894 6601193.549649),2020-06-10 22:11:44.790718+02
2,2,2020-06-10,4,SRID=3857;POINT(477555.962348 6601195.370573),2020-06-10 22:11:44.861578+02
2,2,2020-06-10,4,SRID=3857;POINT(477555.962348 6601195.370573),2020-06-10 22:11:46.389711+02
2,2,2020-06-10,4,SRID=3857;POINT(477559.147582 6601199.224699),2020-06-10 22:11:47.889711+02
2,2,2020-06-10,4,SRID=3857;POINT(477562.332816 6601203.078825),2020-06-10 22:11:48.639711+02
2,2,2020-06-10,4,SRID=3857;POINT(477565.518049 6601206.932951),2020-06-10 22:11:49.139711+02
2,2,2020-06-10,4,SRID=3857;POINT(477568.703283 6601210.787077),2020-06-10 22:11:49.514711+02
2,2,2020-06-10,4,SRID=3857;POINT(477568.703283 6601210.787077),2020-06-10 22:11:50.348115+02
2,2,2020-06-10,4,SRID=3857;POINT(477570.355959 6601212.78681),2020-06-10 22:11:51.126398+02
2,2,2020-06-10,4,SRID=3857;POINT(477573.536541 6601216.644776),2020-06-10 22:11:51.876398+02
2,2,2020-06-10,4,SRID=3857;POINT(477576.717123 6601220.502741),2020-06-10 22:11:52.376398+02
2,2,2020-06-10,4,SRID=3857;POINT(477579.897705 6601224.360707),2020-06-10 22:11:52.751398+02
2,2,2020-06-10,4,SRID=3857;POINT(477583.078287 6601228.218672),2020-06-10 22:11:53.051398+02
2,2,2020-06-10,4,SRID=3857;POINT(477586.258869 6601232.076637),2020-06-10 22:11:53.301398+02
2,2,2020-06-10,4,SRID=3857;POINT(477589.439452 6601235.934603),2020-06-10 22:11:53.515683+02
2,2,2020-06-10,4,SRID=3857;POINT(477592.620034 6601239.792568),2020-06-10 22:11:53.703183+02
2,2,2020-06-10,4,SRID=3857;POINT(477595.800616 6601243.650534),2020-06-10 22:11:53.869849+02
2,2,2020-06-10,4,SRID=3857;POINT(477678.495752 6601343.957635),2020-06-10 22:11:57.769849+02
2,2,2020-06-10,4,SRID=3857;POINT(477679.026046 6601344.600867),2020-06-10 22:11:57.794858+02
2,2,2020-06-10,4,SRID=3857;POINT(477679.026046 6601344.600867),2020-06-10 22:11:58.537882+02
2,2,2020-06-10,4,SRID=3857;POINT(477682.206798 6601348.458692),2020-06-10 22:12:00.037882+02
2,2,2020-06-10,4,SRID=3857;POINT(477685.387551 6601352.316517),2020-06-10 22:12:00.787882+02
2,2,2020-06-10,4,SRID=3857;POINT(477688.568303 6601356.174342),2020-06-10 22:12:01.287882+02
2,2,2020-06-10,4,SRID=3857;POINT(477691.749056 6601360.032167),2020-06-10 22:12:01.662882+02
2,2,2020-06-10,4,SRID=3857;POINT(477694.929808 6601363.889992),2020-06-10 22:12:01.962882+02
2,2,2020-06-10,4,SRID=3857;POINT(477698.110561 6601367.747817),2020-06-10 22:12:02.212882+02
2,2,2020-06-10,4,SRID=3857;POINT(477701.291313 6601371.605642),2020-06-10 22:12:02.427167+02
2,2,2020-06-10,4,SRID=3857;POINT(477704.472066 6601375.463467),2020-06-10 22:12:02.614667+02
2,2,2020-06-10,4,SRID=3857;POINT(477707.652818 6601379.321292),2020-06-10 22:12:02.781333+02
2,2,2020-06-10,4,SRID=3857;POINT(477739.460343 6601417.899542),2020-06-10 22:12:04.281333+02
2,2,2020-06-10,4,SRID=3857;POINT(477739.460343 6601417.899542),2020-06-10 22:12:04.848819+02
2,2,2020-06-10,4,SRID=3857;POINT(477740.262897 6601418.872932),2020-06-10 22:12:05.227292+02
2,2,2020-06-10,4,SRID=3857;POINT(477743.538048 6601422.650946),2020-06-10 22:12:05.977292+02
2,2,2020-06-10,4,SRID=3857;POINT(477746.813199 6601426.428959),2020-06-10 22:12:06.477292+02
2,2,2020-06-10,4,SRID=3857;POINT(477750.088349 6601430.206973),2020-06-10 22:12:06.852292+02
2,2,2020-06-10,4,SRID=3857;POINT(477753.3635 6601433.984987),2020-06-10 22:12:07.152292+02
2,2,2020-06-10,4,SRID=3857;POINT(477756.638651 6601437.763001),2020-06-10 22:12:07.402292+02
2,2,2020-06-10,4,SRID=3857;POINT(477759.913801 6601441.541015),2020-06-10 22:12:07.616577+02
2,2,2020-06-10,4,SRID=3857;POINT(477763.188952 6601445.319028),2020-06-10 22:12:07.804077+02
2,2,2020-06-10,4,SRID=3857;POINT(477766.464103 6601449.097042),2020-06-10 22:12:07.970743+02
2,2,2020-06-10,4,SRID=3857;POINT(477900.745279 6601603.995608),2020-06-10 22:12:14.120743+02
2,2,2020-06-10,4,SRID=3857;POINT(477902.845014 6601606.417734),2020-06-10 22:12:18.783239+02
2,2,2020-06-10,4,SRID=3857;POINT(477906.357924 6601609.975747),2020-06-10 22:12:20.026756+02
2,2,2020-06-10,4,SRID=3857;POINT(477909.870835 6601613.53376),2020-06-10 22:12:20.70664+02
2,2,2020-06-10,4,SRID=3857;POINT(477913.383745 6601617.091774),2020-06-10 22:12:21.174475+02
2,2,2020-06-10,4,SRID=3857;POINT(477916.896656 6601620.649787),2020-06-10 22:12:21.531086+02
2,2,2020-06-10,4,SRID=3857;POINT(477920.409567 6601624.207801),2020-06-10 22:12:21.8192+02
2,2,2020-06-10,4,SRID=3857;POINT(477923.922477 6601627.765814),2020-06-10 22:12:22.060891+02
2,2,2020-06-10,4,SRID=3857;POINT(477927.435388 6601631.323827),2020-06-10 22:12:22.269043+02
2,2,2020-06-10,4,SRID=3857;POINT(477930.948298 6601634.881841),2020-06-10 22:12:22.45183+02
2,2,2020-06-10,4,SRID=3857;POINT(477934.461209 6601638.439854),2020-06-10 22:12:22.614762+02
2,2,2020-06-10,4,SRID=3857;POINT(478001.20651 6601706.042108),2020-06-10 22:12:25.464762+02
2,2,2020-06-10,4,SRID=3857;POINT(478002.765389 6601707.621001),2020-06-10 22:12:27.579698+02
2,2,2020-06-10,4,SRID=3857;POINT(478006.612369 6601710.814861),2020-06-10 22:12:28.720616+02
2,2,2020-06-10,4,SRID=3857;POINT(478010.45935 6601714.008721),2020-06-10 22:12:29.368639+02
2,2,2020-06-10,4,SRID=3857;POINT(478014.30633 6601717.202581),2020-06-10 22:12:29.821164+02
2,2,2020-06-10,4,SRID=3857;POINT(478018.153311 6601720.396441),2020-06-10 22:12:30.16881+02
2,2,2020-06-10,4,SRID=3857;POINT(478022.000291 6601723.590301),2020-06-10 22:12:30.451044+02
2,2,2020-06-10,4,SRID=3857;POINT(478025.847272 6601726.784161),2020-06-10 22:12:30.688583+02
2,2,2020-06-10,4,SRID=3857;POINT(478029.694252 6601729.978021),2020-06-10 22:12:30.893648+02
2,2,2020-06-10,4,SRID=3857;POINT(478033.541233 6601733.171881),2020-06-10 22:12:31.07405+02
2,2,2020-06-10,4,SRID=3857;POINT(478037.388213 6601736.36574),2020-06-10 22:12:31.235085+02
2,2,2020-06-10,4,SRID=3857;POINT(478098.939901 6601787.467499),2020-06-10 22:12:33.635085+02
2,2,2020-06-10,4,SRID=3857;POINT(478100.136547 6601788.460984),2020-06-10 22:12:35.341012+02
2,2,2020-06-10,4,SRID=3857;POINT(478104.243434 6601791.312911),2020-06-10 22:12:36.518857+02
2,2,2020-06-10,4,SRID=3857;POINT(478108.35032 6601794.164837),2020-06-10 22:12:37.178629+02
2,2,2020-06-10,4,SRID=3857;POINT(478112.457207 6601797.016763),2020-06-10 22:12:37.636852+02
2,2,2020-06-10,4,SRID=3857;POINT(478116.564094 6601799.868689),2020-06-10 22:12:37.987851+02
2,2,2020-06-10,4,SRID=3857;POINT(478120.67098 6601802.720615),2020-06-10 22:12:38.272291+02
2,2,2020-06-10,4,SRID=3857;POINT(478124.777867 6601805.572541),2020-06-10 22:12:38.511391+02
2,2,2020-06-10,4,SRID=3857;POINT(478128.884754 6601808.424467),2020-06-10 22:12:38.717618+02
2,2,2020-06-10,4,SRID=3857;POINT(478132.99164 6601811.276393),2020-06-10 22:12:38.898919+02
2,2,2020-06-10,4,SRID=3857;POINT(478137.098527 6601814.128319),2020-06-10 22:12:39.06067+02
2,2,2020-06-10,4,SRID=3857;POINT(478157.63296 6601828.387949),2020-06-10 22:12:39.81067+02
2,2,2020-06-10,4,SRID=3857;POINT(478161.739846 6601831.239876),2020-06-10 22:12:40.083397+02
2,2,2020-06-10,4,SRID=3857;POINT(478165.846733 6601834.091802),2020-06-10 22:12:40.314166+02
2,2,2020-06-10,4,SRID=3857;POINT(478169.95362 6601836.943728),2020-06-10 22:12:40.514166+02
2,2,2020-06-10,4,SRID=3857;POINT(478174.060506 6601839.795654),2020-06-10 22:12:40.690636+02
2,2,2020-06-10,4,SRID=3857;POINT(478178.167393 6601842.64758),2020-06-10 22:12:40.84853+02
2,2,2020-06-10,4,SRID=3857;POINT(478223.343146 6601874.018767),2020-06-10 22:12:42.49853+02
2,2,2020-06-10,4,SRID=3857;POINT(478227.274538 6601876.748825),2020-06-10 22:12:47.055707+02
2,2,2020-06-10,4,SRID=3857;POINT(478231.643163 6601879.180925),2020-06-10 22:12:48.196316+02
2,2,2020-06-10,4,SRID=3857;POINT(478236.011789 6601881.613024),2020-06-10 22:12:48.84424+02
2,2,2020-06-10,4,SRID=3857;POINT(478240.380415 6601884.045124),2020-06-10 22:12:49.296716+02
2,2,2020-06-10,4,SRID=3857;POINT(478244.74904 6601886.477224),2020-06-10 22:12:49.644333+02
2,2,2020-06-10,4,SRID=3857;POINT(478249.117666 6601888.909324),2020-06-10 22:12:49.926548+02
2,2,2020-06-10,4,SRID=3857;POINT(478253.486292 6601891.341424),2020-06-10 22:12:50.164074+02
2,2,2020-06-10,4,SRID=3857;POINT(478257.854917 6601893.773524),2020-06-10 22:12:50.369129+02
2,2,2020-06-10,4,SRID=3857;POINT(478262.223543 6601896.205623),2020-06-10 22:12:50.549524+02
2,2,2020-06-10,4,SRID=3857;POINT(478266.592169 6601898.637723),2020-06-10 22:12:50.710553+02
2,2,2020-06-10,4,SRID=3857;POINT(478362.701934 6601952.14392),2020-06-10 22:12:54.010553+02
2,2,2020-06-10,4,SRID=3857;POINT(478362.81715 6601952.208062),2020-06-10 22:12:54.146822+02
2,2,2020-06-10,4,SRID=3857;POINT(478367.389127 6601954.232173),2020-06-10 22:12:55.309334+02
2,2,2020-06-10,4,SRID=3857;POINT(478371.961104 6601956.256285),2020-06-10 22:12:55.964267+02
2,2,2020-06-10,4,SRID=3857;POINT(478376.533081 6601958.280396),2020-06-10 22:12:56.420151+02
2,2,2020-06-10,4,SRID=3857;POINT(478381.105058 6601960.304507),2020-06-10 22:12:56.769776+02
2,2,2020-06-10,4,SRID=3857;POINT(478385.677035 6601962.328618),2020-06-10 22:12:57.053313+02
2,2,2020-06-10,4,SRID=3857;POINT(478390.249012 6601964.352729),2020-06-10 22:12:57.291775+02
2,2,2020-06-10,4,SRID=3857;POINT(478394.820989 6601966.37684),2020-06-10 22:12:57.497527+02
2,2,2020-06-10,4,SRID=3857;POINT(478399.392966 6601968.400951),2020-06-10 22:12:57.678461+02
2,2,2020-06-10,4,SRID=3857;POINT(478403.964943 6601970.425063),2020-06-10 22:12:57.839919+02
2,2,2020-06-10,4,SRID=3857;POINT(478545.696231 6602033.172508),2020-06-10 22:13:02.489919+02
2,2,2020-06-10,4,SRID=3857;POINT(478547.373733 6602033.915174),2020-06-10 22:13:06.379027+02
2,2,2020-06-10,4,SRID=3857;POINT(478552.031151 6602035.734091),2020-06-10 22:13:07.693071+02
2,2,2020-06-10,4,SRID=3857;POINT(478556.688569 6602037.553008),2020-06-10 22:13:08.393509+02
2,2,2020-06-10,4,SRID=3857;POINT(478561.345987 6602039.371925),2020-06-10 22:13:08.870985+02
2,2,2020-06-10,4,SRID=3857;POINT(478566.003405 6602041.190842),2020-06-10 22:13:09.233171+02
2,2,2020-06-10,4,SRID=3857;POINT(478570.660823 6602043.009759),2020-06-10 22:13:09.524913+02
2,2,2020-06-10,4,SRID=3857;POINT(478575.31824 6602044.828676),2020-06-10 22:13:09.769152+02
2,2,2020-06-10,4,SRID=3857;POINT(478579.975658 6602046.647593),2020-06-10 22:13:09.979191+02
2,2,2020-06-10,4,SRID=3857;POINT(478584.633076 6602048.46651),2020-06-10 22:13:10.163431+02
2,2,2020-06-10,4,SRID=3857;POINT(478589.290494 6602050.285427),2020-06-10 22:13:10.327517+02
2,2,2020-06-10,4,SRID=3857;POINT(478719.698193 6602101.215105),2020-06-10 22:13:14.527517+02
2,2,2020-06-10,4,SRID=3857;POINT(478719.698193 6602101.215105),2020-06-10 22:13:15.809064+02
2,2,2020-06-10,4,SRID=3857;POINT(478722.835515 6602102.440361),2020-06-10 22:13:16.819491+02
2,2,2020-06-10,4,SRID=3857;POINT(478727.450282 6602104.364919),2020-06-10 22:13:17.569491+02
2,2,2020-06-10,4,SRID=3857;POINT(478732.065049 6602106.289478),2020-06-10 22:13:18.069491+02
2,2,2020-06-10,4,SRID=3857;POINT(478736.679816 6602108.214037),2020-06-10 22:13:18.444491+02
2,2,2020-06-10,4,SRID=3857;POINT(478741.294583 6602110.138596),2020-06-10 22:13:18.744491+02
2,2,2020-06-10,4,SRID=3857;POINT(478745.909349 6602112.063154),2020-06-10 22:13:18.994491+02
2,2,2020-06-10,4,SRID=3857;POINT(478750.524116 6602113.987713),2020-06-10 22:13:19.208776+02
2,2,2020-06-10,4,SRID=3857;POINT(478755.138883 6602115.912272),2020-06-10 22:13:19.396276+02
2,2,2020-06-10,4,SRID=3857;POINT(478759.75365 6602117.83683),2020-06-10 22:13:19.562942+02
2,2,2020-06-10,4,SRID=3857;POINT(479050.483966 6602239.084029),2020-06-10 22:13:29.012942+02
2,2,2020-06-10,4,SRID=3857;POINT(479055.098733 6602241.008588),2020-06-10 22:13:29.312942+02
2,2,2020-06-10,4,SRID=3857;POINT(479059.7135 6602242.933147),2020-06-10 22:13:29.562942+02
2,2,2020-06-10,4,SRID=3857;POINT(479064.328267 6602244.857705),2020-06-10 22:13:29.777227+02
2,2,2020-06-10,4,SRID=3857;POINT(479068.943034 6602246.782264),2020-06-10 22:13:29.964727+02
2,2,2020-06-10,4,SRID=3857;POINT(479073.557801 6602248.706823),2020-06-10 22:13:30.131393+02
2,2,2020-06-10,4,SRID=3857;POINT(479184.312207 6602294.896232),2020-06-10 22:13:33.731393+02
2,2,2020-06-10,4,SRID=3857;POINT(479188.926974 6602296.82079),2020-06-10 22:13:34.106393+02
2,2,2020-06-10,4,SRID=3857;POINT(479193.541741 6602298.745349),2020-06-10 22:13:34.406393+02
2,2,2020-06-10,4,SRID=3857;POINT(479198.156508 6602300.669908),2020-06-10 22:13:34.656393+02
2,2,2020-06-10,4,SRID=3857;POINT(479202.771275 6602302.594467),2020-06-10 22:13:34.870678+02
2,2,2020-06-10,4,SRID=3857;POINT(479207.386042 6602304.519025),2020-06-10 22:13:35.058178+02
2,2,2020-06-10,4,SRID=3857;POINT(479212.000809 6602306.443584),2020-06-10 22:13:35.224844+02
2,2,2020-06-10,4,SRID=3857;POINT(479331.984749 6602356.48211),2020-06-10 22:13:39.124844+02
2,2,2020-06-10,4,SRID=3857;POINT(479331.984749 6602356.48211),2020-06-10 22:13:39.492494+02
2,2,2020-06-10,4,SRID=3857;POINT(479333.589901 6602357.151529),2020-06-10 22:13:40.014238+02
2,2,2020-06-10,4,SRID=3857;POINT(479338.222665 6602359.032353),2020-06-10 22:13:40.764238+02
2,2,2020-06-10,4,SRID=3857;POINT(479342.855429 6602360.913178),2020-06-10 22:13:41.264238+02
2,2,2020-06-10,4,SRID=3857;POINT(479347.488192 6602362.794002),2020-06-10 22:13:41.639238+02
2,2,2020-06-10,4,SRID=3857;POINT(479352.120956 6602364.674826),2020-06-10 22:13:41.939238+02
2,2,2020-06-10,4,SRID=3857;POINT(479356.75372 6602366.555651),2020-06-10 22:13:42.189238+02
2,2,2020-06-10,4,SRID=3857;POINT(479361.386483 6602368.436475),2020-06-10 22:13:42.403523+02
2,2,2020-06-10,4,SRID=3857;POINT(479366.019247 6602370.317299),2020-06-10 22:13:42.591023+02
2,2,2020-06-10,4,SRID=3857;POINT(479370.652011 6602372.198124),2020-06-10 22:13:42.757689+02
2,2,2020-06-10,4,SRID=3857;POINT(479500.369395 6602424.861206),2020-06-10 22:13:46.957689+02
2,2,2020-06-10,4,SRID=3857;POINT(479501.515353 6602425.326445),2020-06-10 22:13:46.994792+02
2,2,2020-06-10,4,SRID=3857;POINT(479589.447949 6602461.282788),2020-06-10 22:13:49.844792+02
2,2,2020-06-10,4,SRID=3857;POINT(479589.447949 6602461.282788),2020-06-10 22:13:50.66279+02
2,2,2020-06-10,4,SRID=3857;POINT(479594.07598 6602463.175227),2020-06-10 22:13:52.16279+02
2,2,2020-06-10,4,SRID=3857;POINT(479598.704011 6602465.067666),2020-06-10 22:13:52.91279+02
2,2,2020-06-10,4,SRID=3857;POINT(479603.332043 6602466.960105),2020-06-10 22:13:53.41279+02
2,2,2020-06-10,4,SRID=3857;POINT(479607.960074 6602468.852544),2020-06-10 22:13:53.78779+02
2,2,2020-06-10,4,SRID=3857;POINT(479612.588106 6602470.744983),2020-06-10 22:13:54.08779+02
2,2,2020-06-10,4,SRID=3857;POINT(479617.216137 6602472.637423),2020-06-10 22:13:54.33779+02
2,2,2020-06-10,4,SRID=3857;POINT(479621.844168 6602474.529862),2020-06-10 22:13:54.552075+02
2,2,2020-06-10,4,SRID=3857;POINT(479626.4722 6602476.422301),2020-06-10 22:13:54.739575+02
2,2,2020-06-10,4,SRID=3857;POINT(479631.100231 6602478.31474),2020-06-10 22:13:54.906241+02
2,2,2020-06-10,4,SRID=3857;POINT(479682.008576 6602499.13157),2020-06-10 22:13:56.556241+02
2,2,2020-06-10,4,SRID=3857;POINT(479686.584006 6602501.0025),2020-06-10 22:13:56.704536+02
2,2,2020-06-10,4,SRID=3857;POINT(479686.584006 6602501.0025),2020-06-10 22:13:57.641922+02
2,2,2020-06-10,4,SRID=3857;POINT(479691.20932 6602502.901572),2020-06-10 22:13:59.141922+02
2,2,2020-06-10,4,SRID=3857;POINT(479695.834634 6602504.800643),2020-06-10 22:13:59.891922+02
2,2,2020-06-10,4,SRID=3857;POINT(479700.459947 6602506.699715),2020-06-10 22:14:00.391922+02
